test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
8380424477,"2019-07-01 00:00:09","1533686094","116.98.xxx.xxx",16657,9411,5,"Da Nang","Vietnam","VN",16.0667,108.2333,"GIAM PING VIETPN.COM","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Viettel Group","1","4","Vietnam","VN","Da Nang","DN","Tuyen Hoa",16.033,108.216,2.56031,"Da Nang, Hải Châu District, Da Nang, Vietnam","Da Nang","locality","Vietnam","VN","Da Nang","Hải Châu District","","550000"
8380424478,"2019-07-01 00:00:09","2150373270","36.236.xxx.xxx",52174,5479,7,"Kaohsiung","Taiwan","TW",22.6333,120.2667,"Chief Telecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","HiNet","1","2","Taiwan","TW","Kaohsiung City","KHH","Kao-sung",22.633,120.350,5.318,"Kaohsiung City, Taiwan","Kaohsiung City","administrative_area_level_1","Taiwan","TW","Kaohsiung City","","","830"
8380424479,"2019-07-01 00:00:09","1068037700","45.118.xxx.xxx",7126,12352,23,"Komarapalayam","India","IN",11.4467,77.6943,"Sri Vari Network Private Limited","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Imperial Communication Entrepreneurs Pvt","0","2","India","IN","Tamil Nadu","TN","Mallasamudram",11.483,78.033,23.1194,"Namakkal, Tamil Nadu 637001, India","Namakkal","administrative_area_level_2","India","IN","Tamil Nadu","Namakkal","","637410"
8380424480,"2019-07-01 00:00:09","2150622532","112.40.xxx.xxx",1872,1857,11,"Shenyang","China","CN",41.7333,123.8833,"ChinaMobile, Liaoning Branch","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0","China Mobile Guangdong","1","4","China","CN","Liaoning","LN","Dalian",38.912,121.602,229.215,"Dalian, Liaoning, China","Dalian","locality","China","CN","Liaoning","","",""
8380424481,"2019-07-01 00:00:09","2150614276","46.186.xxx.xxx",54336,3867,22,"Leczna","Poland","PL",51.3000,22.8833,"Mik-Net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","Multimedia Polska S.A.","1","2","Poland","PL","Lublin Voivodeship","LU","Zamość",50.724,23.260,43.0478,"22, Poland","Zamosc","locality","Poland","PL","Lublin Voivodeship","Zamość County","Gmina Zamość","22"
8380424482,"2019-07-01 00:00:09","185272596","208.102.xxx.xxx",27170,2534,34,"Indianapolis, IN","United States","US",39.7910,-86.1480,"LightBound","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","Fuse Internet Access","1","2","United States","US","Ohio","OH","New Haven",39.275,-84.740,83.105,"Crosby Township, OH, USA","Crosby Township","administrative_area_level_3","United States","US","Ohio","Hamilton County","Crosby Township","45030"
8380424483,"2019-07-01 00:00:09","1066822713","90.28.xxx.xxx",22171,7994,16,"Marseille","France","FR",43.2964,5.3700,"TestDebit.info","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","Orange","1","2","France","FR","Provence-Alpes-Côte d'Azur","PAC","Gonfaron",43.316,6.283,45.992,"Gonfaron, France","Gonfaron","locality","France","FR","Provence-Alpes-Côte d'Azur","Var","","83590"
8380424485,"2019-07-01 00:00:09","1554199348","5.88.xxx.xxx",8331,8101,25,"Milan","Italy","IT",45.4640,9.1916,"Italiaonline Supernap","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","Vodafone Italia DSL","1","2","Italy","IT","Lombardy","25","Sesto San Giovanni",45.533,9.233,5.2004,"Sesto San Giovanni MI, Italy","Sesto San Giovanni","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Sesto San Giovanni","20099"
8380424489,"2019-07-01 00:00:09","2150556076","182.200.xxx.xxx",94578,23777,11,"Shenyang","China","CN",41.7333,123.8833,"ChinaMobile, Liaoning Branch","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.3 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom liaoning","1","2","China","CN","Liaoning","LN","Shenyang",41.792,123.432,23.5978,"Shenyang, Liaoning, China","Shenyang","locality","China","CN","Liaoning","","","110166"
8380424493,"2019-07-01 00:00:09","1533518882","144.48.xxx.xxx",7831,5954,32,"Angeles City","Philippines","PH",15.1450,120.5887,"Converge ICT Solutions Inc.","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","NEWMOUNTAINVIEW Satellite Corporation","0","2","Philippines","PH","Cordillera Administrative Region","15","Baguio City",16.417,120.591,87.9986,"Baguio, Benguet, Philippines","Baguio","locality","Philippines","PH","Cordillera Administrative Region","Benguet","",""
8380424495,"2019-07-01 00:00:09","180319460","49.128.xxx.xxx",2212,3528,23,"Yogyakarta","Indonesia","ID",-7.8014,110.3644,"Universitas Negeri Yogyakarta","Mozilla/5.0 (Windows NT 6.1; rv:67.0) Gecko/20100101 Firefox/67.0","PT Media Sarana Data","1","2","Indonesia","ID","Central Java","JT","Pleburan",-6.999,110.426,55.6607,"Semarang, Semarang City, Central Java, Indonesia","Semarang","locality","Indonesia","ID","Central Java","Semarang City","","50241"
8380424496,"2019-07-01 00:00:09","2150622538","87.210.xxx.xxx",10941,655,35,"Amsterdam","Netherlands","NL",52.3667,4.9000,"Usenet.Farm","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","Tele2 Nederland","1","2","Netherlands","NL","North Holland","NH","Diemen",52.333,4.966,3.64402,"1111 Diemen, Netherlands","Diemen","locality","Netherlands","NL","North Holland","Diemen","","1111"
8380424498,"2019-07-01 00:00:09","95138617","119.155.xxx.xxx",1438,288,86,"Lahore","Pakistan","PK",31.5395,74.3035,"Wateen Telecom","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PTCL","1","2","Pakistan","PK","Punjab","PB","Faisal Town",31.483,74.306,3.87729,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
8380424499,"2019-07-01 00:00:09","1874646935","165.225.xxx.xxx",28068,89314,10,"Mumbai","India","IN",18.9647,72.8258,"OneBroadband","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Zscaler","0","3","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400008"
8380424500,"2019-07-01 00:00:09","213017014","188.253.xxx.xxx",3435,669,42,"Baku","Azerbaijan","AZ",40.3952,49.8822,"Aztelekom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Baktelekom","1","2","Azerbaijan","AZ","Baku","BA","Bakixanov",40.421,49.964,4.70162,"Nizami, Baku, Azerbaijan","Nizami","sublocality_level_1","Azerbaijan","AZ","Baku","Baku","",""
8380424501,"2019-07-01 00:00:09","2147903532","124.238.xxx.xxx",22475,18166,12,"Tianjin","China","CN",39.3434,117.3616,"Beijing Connect Trunk","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom hebei","1","2","China","CN","Hebei","HE","Bazhou",39.108,116.393,54.358,"Langfang, Hebei, China","Langfang","locality","China","CN","Hebei","","",""
8380424503,"2019-07-01 00:00:09","390341767","202.51.xxx.xxx",853,685,38,"Hong Kong","Hong Kong","HK",22.2500,114.1667,"GIAM PING VIETPN.COM","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","ACME Universal Co.","1","2","Hong Kong","HK","Kwun Tong District","KKT",\N,22.316,114.216,5.61476,"Kowloon, Hong Kong","Kowloon","administrative_area_level_1","Hong Kong","HK","Kowloon","","",""
8380424504,"2019-07-01 00:00:09","1124083246","184.54.xxx.xxx",129087,11357,29,"Indianapolis, IN","United States","US",39.7910,-86.1480,"AT&T","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Spectrum","1","2","United States","US","Kentucky","KY","Bellevue",39.101,-84.473,101.339,"Cincinnati, OH, USA","Cincinnati","locality","United States","US","Ohio","Hamilton County","","45219"
8380424506,"2019-07-01 00:00:09","6471543","59.163.xxx.xxx",9212,9084,5,"Mumbai","India","IN",18.9647,72.8258,"Mahanagar Telephone Nigam Ltd","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Tata Communications","1","1","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400008"
8380424507,"2019-07-01 00:00:10","341107209","86.59.xxx.xxx",19253,25079,3,"Budapest","Hungary","HU",47.5000,19.0500,"MobilGO","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Magyar Telekom","1","2","Hungary","HU","Pest County","PE","Budakeszi",47.516,18.933,5.57361,"Budapest, Hungary","Budapest","locality","Hungary","HU","Budapest","Budapest","","1121"
8380424508,"2019-07-01 00:00:10","1045279414","103.212.xxx.xxx",15859,9244,6,"Gurgaon","India","IN",28.5700,77.3200,"Powernet Communications Pvt. Ltd.","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Netway Internet Pvt","1","2","India","IN","Uttar Pradesh","UP","Sahibabad",28.683,77.400,9.22021,"Ghaziabad, Uttar Pradesh 201001, India","Ghaziabad","locality","India","IN","Uttar Pradesh","Ghaziabad","","201003"
8380424509,"2019-07-01 00:00:10","271011420","188.248.xxx.xxx",6085,3357,21,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"GO Telecom (Atheeb)","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.90 Safari/537.36","GO Saudi Arabia","1","2","Saudi Arabia","SA","Riyadh Province","01","Malham",25.143,46.265,44.0942,"Riyadh Province Saudi Arabia","Riyadh Province","administrative_area_level_1","Saudi Arabia","SA","Riyadh Province","","","13964"
8380424510,"2019-07-01 00:00:10","2145759006","203.193.xxx.xxx",8113,3906,21,"Puducherry","India","IN",11.9139,79.8145,"Cherrinet - K Net Solutions Pvt Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Software Technology Parks of India","0","2","India","IN","Puducherry","PY","Puducherry",11.930,79.830,1.53004,"Puducherry, Puducherry, India","Puducherry","locality","India","IN","Puducherry","Pondicherry","","605001"
